city,campaign_identity_sha256,replicas,transport_topology,campaign_components,raw_all_specular_transfer_m_inv2,raw_first_diffuse_transfer_m_inv2,standpoint,x_m,y_m,z_m,route_distance_m,raw_total_transfer_m_inv2,raw_direct_transfer_m_inv2,multipath_surplus_db,peak_sab_ensemble_field,peak_sab_mean_per_replica,mean_sab,absorbed_power,wbsar
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.525819207399643e-05,1.0166025986444708e-06,0,1.9246530297418551,58.4721910973366,237.05411022648107,,0.00023602117059279623,0.00017974637592015535,1.1829081718377172,0.9001384057482292,0.9001384057482292,0.4613806731456286,0.8639343598647586,0.011932795025756336
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.860804384920152e-05,1.0336624944443256e-06,1,2.868862419822475,52.62521640235633,237.15133599116794,,0.00022741709802318833,0.00017777539167954267,1.0695146921442258,0.8452185326407669,0.8452185326407669,0.4482007766058655,0.839255030749102,0.011591920314214119
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.248362735247356e-05,1.0845685221156589e-06,2,4.198937739766064,46.78357231595971,237.35033247677924,,0.00024285995326894889,0.00018929175739435973,1.082242038532135,0.900921244643206,0.900921244643206,0.47841616798988307,0.8958332888617367,0.012373387967703542
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.2228807981836604e-05,9.877549728516764e-07,3,5.836025515100741,41.01140960756272,237.41956371095947,,0.00024467776867465073,0.00019146120571996233,1.065137217799371,0.9112847736664392,0.9112847736664392,0.47874911933150655,0.8964567395629338,0.012381999165233895
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.762081880993504e-05,9.409920524558771e-07,4,7.221124400867588,35.18386773672513,237.51430817176322,,0.00024224655372573163,0.000193684742863341,0.9716219599095867,0.9286865248766426,0.9286865248766426,0.47088886414164444,0.8817384279147044,0.012178707567882658
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",3.5909966450606804e-05,7.34746409862473e-07,5,8.558414227322654,29.435346413589016,237.62867360855452,,0.0002465994617980951,0.00020995474893762564,0.6986642208325762,0.9840204566785749,0.9840204566785749,0.479123584126045,0.8971579241191823,0.012391684034795342
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.754047541541668e-05,8.997784675578151e-07,6,7.345942459491901,23.55913060643784,237.82140676416398,,0.0002618059187334206,0.000213365664850446,0.8885492722822798,0.989847275391767,0.989847275391767,0.531810011880449,0.9958131515374209,0.013754325297478194
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.254822110021844e-05,1.1197405717925951e-06,7,6.133470691661149,17.682914799286664,237.96299657569804,,0.00026093743473759855,0.00020726947306558754,1.000010452311348,0.9034897858224109,0.9034897858224109,0.5475661947272047,1.0253165714548989,0.014161831097443357
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.780227340610475e-05,1.3578900262148277e-06,8,4.920998923830396,11.806698992135484,238.16376101545725,,0.0002652969306906367,0.0002061367672583168,1.095767645762369,0.926087779269065,0.926087779269065,0.5714996294583423,1.070131878677974,0.014780827053563175
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.8925941269217994e-05,1.0051271130644659e-06,9,3.7085271559996436,5.930483184984304,238.17051403417526,,0.0002570573876619641,0.00019712631927968152,1.1528547683459136,0.9088941232421737,0.9088941232421737,0.5655718229137193,1.0590320731364566,0.014627514822326743
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.997619912217944e-05,6.281195914898838e-07,10,2.496055388168891,0.05426737783312774,238.26809411873523,,0.00024179445472668373,0.00019119013601301426,1.0198085444490086,0.8518275930182918,0.8518275930182918,0.5378798060726079,1.007178828656407,0.013911309788071917
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",3.880056220536766e-05,6.758938292198532e-07,11,0.9482427466022166,-5.5884647606097,238.36680716338273,,0.00022774472426493936,0.0001882682682303517,0.826711974720601,0.766876978294096,0.766876978294096,0.5054252079345942,0.9464076605104393,0.013071929012575123
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",6.437795030981924e-05,7.331578850478239e-07,12,-4.140063769895018,-8.767036768300626,238.38814506606127,,0.0002511013589339045,0.00018599025073903752,1.3035888316457491,0.8628269621514849,0.8628269621514849,0.5528650501084661,1.035238667238874,0.014298876619321471
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",6.383374666172302e-05,6.800421344692e-07,13,-9.387297655576633,-11.674638073594258,238.41333207651059,,0.0002503861448921336,0.00018587235609594118,1.2939548949534652,0.8132524616579756,0.8132524616579756,0.5511235847804662,1.0319777770002025,0.014253836698897819
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.811454710681239e-05,6.109688894971736e-07,14,-14.580731858705013,-14.670343516618987,238.332048096812,,0.0002340672680478167,0.00017534175205150703,1.2545534442787778,0.7371029734461534,0.7371029734461534,0.518608943561739,0.971094178309308,0.013412903015321928
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.8723460332858584e-05,3.3098843127685245e-07,15,-19.818793312354924,-17.596128208145704,238.24909095743038,,0.00021879905093791157,0.00016974460217377617,1.1024946113011638,0.6755279966334111,0.6755279966334111,0.48801101720356066,0.9137996242457088,0.012621541771349571
Prague,a8b5ac73b00a3b86fd803aff5cb14e2d99b290f5292eba2580994ca503375b8a,64,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.173114302986761e-05,4.845591133041633e-07,16,-24.975554742186773,-20.66190395422774,238.17350953084284,,0.0002114728408538714,0.00016925713871069982,0.9670760463077454,0.6129891880816634,0.6129891880816634,0.4699777079930869,0.8800322899038211,0.012155142125743389
