city,campaign_identity_sha256,replicas,transport_topology,campaign_components,raw_all_specular_transfer_m_inv2,raw_first_diffuse_transfer_m_inv2,standpoint,x_m,y_m,z_m,route_distance_m,raw_total_transfer_m_inv2,raw_direct_transfer_m_inv2,multipath_surplus_db,peak_sab_ensemble_field,peak_sab_mean_per_replica,mean_sab,absorbed_power,wbsar
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.811454710681247e-05,6.145167684276439e-07,14,-14.580731858705013,-14.670343516618987,238.332048096812,,0.00023407081592674732,0.00017534175205150728,1.2546192720460403,0.7371323685510188,0.7371323685510188,0.5186149682429622,0.9711054595124856,0.01341305883304538
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.8723460332858516e-05,3.300393185033932e-07,15,-19.818793312354924,-17.596128208145704,238.24909095743038,,0.00021879810182513814,0.0001697446021737763,1.1024757723102026,0.6755446723183044,0.6755446723183044,0.4880088199668537,0.9137955099245025,0.012621484943708593
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.173114302986761e-05,4.836425314098496e-07,16,-24.975554742186773,-20.66190395422774,238.17350953084284,,0.00021147192427197715,0.00016925713871069966,0.9670572227406216,0.61299624681328,0.61299624681328,0.4699749703328684,0.8800271636407022,0.012155071321004175
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.098435103080806e-05,5.860510369510213e-07,17,-30.129562859617586,-23.732480489504525,238.1383597104173,,0.00022907623885799142,0.0001775058367902323,1.107674057308991,0.6609218210328356,0.6609218210328356,0.5055544361122087,0.9466496400067685,0.013075271270811723
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",4.604153301060219e-05,5.070244014809329e-07,18,-35.12971719958384,-27.041791653185722,238.02448200141066,,0.00023902908532259505,0.00019248052791051188,0.9406394847112525,0.752485676445556,0.752485676445556,0.5233727786089237,0.9800144496200478,0.013536111182597347
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.420938585185753e-05,7.729686412888056e-07,19,-40.14942690311144,-30.310418246587,238.17048717179298,,0.0002776172011066183,0.0002226348466134719,0.9585323070095084,1.0355850854485253,1.0355850854485253,0.5851261087742883,1.0956474331219201,0.015133251838700554
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.0422881593155526e-05,1.4505952135394728e-06,20,-41.85290030444895,-35.07085107762786,238.2965961470036,,0.000244558114917418,0.00019268463811072294,1.0353498647023835,0.83087887281736,0.83087887281736,0.49314887715958927,0.9234202564276411,0.012754423431321011
Prague,68cbbd269af2e2bc29681ba9b82510a5a046ba5fe991ac221823b2971617e206,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",5.1334834958564094e-05,1.4908424774769192e-06,21,-41.60648392578497,-35.70527941958353,238.29332893657255,,0.00024446864542554175,0.00019164296798950074,1.05730277960876,0.8215619861776101,0.8215619861776101,0.49978127234129543,0.9358394027404059,0.012925958601386825
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0001252233454481179,2.225238099396032e-06,0,24.25962221494187,-36.406188999277404,704.1619440946226,,0.00040626608400040225,0.0002788175004528882,1.6349053845627857,1.2762395001770341,1.2762395001770341,0.8738654601140512,1.636311273604783,0.02260098444205501
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00010929863300581863,1.3646139856500506e-06,1,18.30769360169903,-37.164176982599784,704.2542393176254,,0.0003931305598236524,0.0002824673128321836,1.4356860638636004,1.3742217591162003,1.3742217591162003,0.8234533688264549,1.541914736534738,0.021297164869264338
