scope,site,standpoint,component,category,event_count,transport_contribution,transport_fraction,mean_sab_w_m2,absorbed_power_w,sar_wb_w_kg,body_fraction_sar_wb_w_kg,status
standpoint,prague_staromestske,5,specular,geometric_evidence_refused_host_compatibility,304,1.4379924080760031e-05,0.025027738644192304,0.03301661201849542,0.06182353797923101,0.0008539162704313675,0.028006025077757263,pass
standpoint,prague_staromestske,5,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,specular,geometric_evidence_refused_insufficient_structural_mass,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,first_diffuse,atlas_interface,924160,8.034792613444226e-06,0.6825324351754382,0.014155661823118372,0.026506447598332043,0.00036611115467309445,0.6209780837454599,pass
standpoint,prague_staromestske,5,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,first_diffuse,geometric_no_panorama_evidence,8821,3.845813371245274e-07,0.03266907425979103,0.0008911883756844363,0.0016687483973192557,2.30490110126969e-05,0.039094494959250096,pass
standpoint,prague_staromestske,5,first_diffuse,geometric_evidence_refused_host_compatibility,26239,3.3516779443510584e-06,0.2847153647069816,0.007746724387668726,0.01450572545503406,0.00020035532396455884,0.3398319432654422,pass
standpoint,prague_staromestske,5,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,1985,9.785601294969494e-10,8.312585778923306e-05,2.176493402005788e-06,4.07547941094237e-06,5.629115208483935e-08,9.54780298477387e-05,pass
standpoint,prague_staromestske,5,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,non_direct,atlas_interface,935504,0.0005536801274073875,0.9443124467811036,1.127528331223375,2.111294477125575,0.029161525927148824,0.9382724172165487,pass
standpoint,prague_staromestske,5,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,non_direct,geometric_no_panorama_evidence,9109,1.4918785672130663e-05,0.02544428507307956,0.03341294223689586,0.06256566549661136,0.0008641666505056816,0.02780457147796347,pass
standpoint,prague_staromestske,5,non_direct,geometric_evidence_refused_host_compatibility,26543,1.7731602025111088e-05,0.030241599192093405,0.04076333640616415,0.07632926343426506,0.0010542715943959264,0.033921200137050786,pass
standpoint,prague_staromestske,5,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,5,non_direct,geometric_evidence_refused_insufficient_structural_mass,1985,9.785601294969494e-10,1.668953723397385e-06,2.176493402005788e-06,4.07547941094237e-06,5.629115208483935e-08,1.8111684370184309e-06,pass
standpoint,prague_staromestske,5,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,prague_staromestske,6,specular,atlas_interface,13008,0.0007225675064769886,0.9499372641983903,1.5125029265955017,2.8321586137818437,0.039118212897539285,0.9470084739523886,pass
standpoint,prague_staromestske,6,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,specular,geometric_no_panorama_evidence,288,1.3351319473463968e-05,0.017552568833186195,0.03127679941430618,0.058565742462489793,0.0008089190947857708,0.019583032576424488,pass
standpoint,prague_staromestske,6,specular,geometric_evidence_refused_host_compatibility,352,2.3295692383228123e-05,0.030626129865743902,0.050161642395161105,0.09392757203496882,0.0012973421551791269,0.03140721223099566,pass
standpoint,prague_staromestske,6,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,specular,geometric_evidence_refused_insufficient_structural_mass,16,1.4330883129868235e-06,0.001884037102679684,0.0031963216972039094,0.0059851057925092025,8.266720707885641e-05,0.002001281240191279,pass
standpoint,prague_staromestske,6,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,first_diffuse,atlas_interface,937599,8.134114060325358e-06,0.5622860111904877,0.014973928176539093,0.02803864965920655,0.00038727416656362634,0.5126460804556822,pass
standpoint,prague_staromestske,6,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,first_diffuse,geometric_no_panorama_evidence,12807,8.302450318482995e-07,0.057392257325935093,0.0019096964424660649,0.0035759026538963257,4.939092063392714e-05,0.06538019847218629,pass
standpoint,prague_staromestske,6,first_diffuse,geometric_evidence_refused_host_compatibility,33190,5.501465748733037e-06,0.38029921987994053,0.012324725801045293,0.023078023669348444,0.00031875723300205024,0.42194822227718265,pass
standpoint,prague_staromestske,6,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,1767,3.2565624614149463e-10,2.2511603636751107e-05,7.447967295722262e-07,1.3946303415905084e-06,1.9262850021968346e-08,2.5498794948785535e-05,pass
standpoint,prague_staromestske,6,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,non_direct,atlas_interface,950607,0.000730701620537314,0.9427024276150658,1.5274768547720408,2.86019726344105,0.03950548706410291,0.9392073502161951,pass
standpoint,prague_staromestske,6,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,non_direct,geometric_no_panorama_evidence,13095,1.4181564505312267e-05,0.018296107345029247,0.03318649585677225,0.06214164511638612,0.0008583100154196979,0.020405547055736866,pass
standpoint,prague_staromestske,6,non_direct,geometric_evidence_refused_host_compatibility,33542,2.879715813196116e-05,0.03715217007381527,0.0624863681962064,0.11700559570431726,0.001616099388181177,0.03842130642755372,pass
standpoint,prague_staromestske,6,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,6,non_direct,geometric_evidence_refused_insufficient_structural_mass,1783,1.433413969232965e-06,0.0018492949660897308,0.0031970664939334815,0.005986500422850793,8.268646992887838e-05,0.001965796300514399,pass
standpoint,prague_staromestske,6,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,prague_staromestske,7,specular,atlas_interface,11696,0.0007792646035489436,0.9268446524368922,1.6276371841301793,3.0477472737999682,0.04209595682044154,0.9231243959587223,pass
standpoint,prague_staromestske,7,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,specular,geometric_no_panorama_evidence,288,1.4062413489797049e-05,0.01672560601882413,0.031914924070900526,0.05976062956720984,0.0008254230603205772,0.01810074462065264,pass
standpoint,prague_staromestske,7,specular,geometric_evidence_refused_host_compatibility,768,4.744452056475536e-05,0.0564297415442838,0.10363082928350066,0.1940485143187525,0.002680228098325312,0.058774859420624936,pass
standpoint,prague_staromestske,7,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,specular,geometric_evidence_refused_insufficient_structural_mass,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,first_diffuse,atlas_interface,1253767,1.1677927369362218e-05,0.6556452035376115,0.02044494351658049,0.03828311461128973,0.0005287723012609079,0.5973563428464379,pass
standpoint,prague_staromestske,7,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,first_diffuse,geometric_no_panorama_evidence,21614,1.6738329759038122e-06,0.09397562833398207,0.003737408848588946,0.006998290368654915,9.666146918031652e-05,0.1091988774488146,pass
standpoint,prague_staromestske,7,first_diffuse,geometric_evidence_refused_host_compatibility,35989,4.459143848537301e-06,0.25035403832430225,0.010042350517379648,0.018804280653150526,0.0002597276333308083,0.29341542439473933,pass
standpoint,prague_staromestske,7,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,2491,4.4759578130285166e-10,2.512980410417741e-05,1.0047062565177444e-06,1.881310395294348e-06,2.59849502112479e-08,2.9355310008151863e-05,pass
standpoint,prague_staromestske,7,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,non_direct,atlas_interface,1265463,0.0007909425309183058,0.9212186041552859,1.6480821276467599,3.086030388411258,0.04262472912170245,0.9169212199819314,pass
standpoint,prague_staromestske,7,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,non_direct,geometric_no_panorama_evidence,21902,1.5736246465700862e-05,0.01832816220787323,0.03565233291948947,0.06675891993586475,0.0009220845295008938,0.019835407500242572,pass
standpoint,prague_staromestske,7,non_direct,geometric_evidence_refused_host_compatibility,36757,5.190366441329266e-05,0.060452712317598814,0.1136731798008803,0.21285279497190301,0.0029399557316561204,0.06324281354295992,pass
standpoint,prague_staromestske,7,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,7,non_direct,geometric_evidence_refused_insufficient_structural_mass,2491,4.4759578130285166e-10,5.213192422449164e-07,1.0047062565177444e-06,1.881310395294348e-06,2.59849502112479e-08,5.589748659947742e-07,pass
standpoint,prague_staromestske,7,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,prague_staromestske,8,specular,atlas_interface,16544,0.0008730765522902057,0.9440335354071854,1.8894999031589885,3.5380846756555346,0.048868572868170375,0.9446409904172838,pass
standpoint,prague_staromestske,8,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,specular,geometric_no_panorama_evidence,224,9.278464334975148e-06,0.010032546935683328,0.021242911905124933,0.039777308774754085,0.000549410342192736,0.010620230944629916,pass
standpoint,prague_staromestske,8,specular,geometric_evidence_refused_host_compatibility,928,4.2148002071880106e-05,0.045573469247219764,0.08873095449252856,0.16614852947144512,0.002294869191594546,0.04436036042783555,pass
standpoint,prague_staromestske,8,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,specular,geometric_evidence_refused_insufficient_structural_mass,16,3.333558006161415e-07,0.0003604484099116484,0.0007569237190383272,0.001417338104380078,1.9576493154420956e-05,0.00037841821025091357,pass
standpoint,prague_staromestske,8,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,first_diffuse,atlas_interface,1338272,1.1388466282466397e-05,0.5247618139914608,0.020027621002698615,0.037501679063871626,0.000517978992594912,0.47287062161126997,pass
standpoint,prague_staromestske,8,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,first_diffuse,geometric_no_panorama_evidence,32962,3.07442576603466e-06,0.1416644877326742,0.00672469706357327,0.012591981396387711,0.00017392239497773077,0.1587763059911558,pass
standpoint,prague_staromestske,8,first_diffuse,geometric_evidence_refused_host_compatibility,52493,7.238845832755373e-06,0.33355412187940026,0.015599955222392561,0.029210884012739455,0.0004034652487947438,0.3683293448646131,pass
standpoint,prague_staromestske,8,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,1770,4.248501417701856e-10,1.957639646464921e-05,1.00493880514772e-06,1.8817458421248492e-06,2.599096467023272e-08,2.372753296097713e-05,pass
standpoint,prague_staromestske,8,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,non_direct,atlas_interface,1354816,0.0008844650185726721,0.9344205056477478,1.9095275241616871,3.5755863547194062,0.049386551860765286,0.9348587626272493,pass
standpoint,prague_staromestske,8,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,non_direct,geometric_no_panorama_evidence,33186,1.2352890101009808e-05,0.01305059394324506,0.027967608968698203,0.052369290171141794,0.0007233327371704667,0.013692268890231556,pass
standpoint,prague_staromestske,8,non_direct,geometric_evidence_refused_host_compatibility,53421,4.938684790463548e-05,0.05217626748638464,0.10433090971492112,0.19535941348418456,0.00269833444038929,0.051077904835483155,pass
standpoint,prague_staromestske,8,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,8,non_direct,geometric_evidence_refused_insufficient_structural_mass,1786,3.337806507579117e-07,0.00035263292262249665,0.000757928657843475,0.0014192198502222027,1.960248411909119e-05,0.00037106364703611694,pass
standpoint,prague_staromestske,8,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,prague_staromestske,9,specular,atlas_interface,14528,0.0008952282169764264,0.9495268527896223,1.9707234845832808,3.6901756645244386,0.05096927713431543,0.9493689797654147,pass
standpoint,prague_staromestske,9,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,specular,geometric_no_panorama_evidence,304,1.835152697140402e-05,0.019464609491302465,0.04024678998458582,0.07536203132412014,0.0010409120348635384,0.019388338468285245,pass
standpoint,prague_staromestske,9,specular,geometric_evidence_refused_host_compatibility,592,2.912427243682878e-05,0.030890758604694188,0.06460857166241331,0.12097941732233192,0.0016709864271040318,0.031124292293201208,pass
standpoint,prague_staromestske,9,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,specular,geometric_evidence_refused_insufficient_structural_mass,16,1.1104392282809001e-07,0.00011777911438100537,0.00024575578087772946,0.0004601771933534157,6.356038582229499e-06,0.00011838947309884932,pass
standpoint,prague_staromestske,9,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,first_diffuse,atlas_interface,1361503,1.0172661307711735e-05,0.6426457082754757,0.017965144070843063,0.03363969525837302,0.00046463667483940635,0.583088996797619,pass
standpoint,prague_staromestske,9,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,first_diffuse,geometric_no_panorama_evidence,27195,1.777405926354461e-06,0.11228549303702609,0.004033206851931803,0.007552171520470358,0.00010431176133246349,0.13090451865548763,pass
standpoint,prague_staromestske,9,first_diffuse,geometric_evidence_refused_host_compatibility,39361,3.8787453556200935e-06,0.2450350975897567,0.008810665485105056,0.01649795296790462,0.0002278722785622185,0.28596498188774216,pass
standpoint,prague_staromestske,9,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,1654,5.334663386169622e-10,3.3701097741426675e-05,1.2787091765930151e-06,2.3943802985964876e-06,3.307155108558684e-08,4.150265915126288e-05,pass
standpoint,prague_staromestske,9,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,non_direct,atlas_interface,1376031,0.0009054008782841381,0.9444595642284649,1.9886886286541239,3.7238153597828116,0.05143391380915483,0.9440120029176028,pass
standpoint,prague_staromestske,9,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,non_direct,geometric_no_panorama_evidence,27499,2.012893289775848e-05,0.020997288216717255,0.04427999683651762,0.0829142028445905,0.0011452237961960018,0.021019302821234268,pass
standpoint,prague_staromestske,9,non_direct,geometric_evidence_refused_host_compatibility,39953,3.300301779244887e-05,0.03442675675503219,0.07341923714751836,0.13747737029023654,0.0018988587056662503,0.034851429285446774,pass
standpoint,prague_staromestske,9,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,9,non_direct,geometric_evidence_refused_insufficient_structural_mass,1670,1.1157738916670698e-07,0.00011639079978566891,0.00024703449005432246,0.00046257157365201223,6.389110133315086e-06,0.00011726497571604955,pass
standpoint,prague_staromestske,9,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,prague_staromestske,10,specular,atlas_interface,12768,0.000756836832132912,0.9464965891596631,1.669816744180296,3.1267284130896367,0.043186856534387245,0.946546558734507,pass
standpoint,prague_staromestske,10,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,specular,geometric_no_panorama_evidence,288,1.8950308274102534e-05,0.023699166561983977,0.04119984531093345,0.07714662545908937,0.0010655611251255445,0.023354402173396436,pass
standpoint,prague_staromestske,10,specular,geometric_evidence_refused_host_compatibility,608,2.3832045547856714e-05,0.029804244278352945,0.05309815877088563,0.09942619289829482,0.0013732899571587682,0.030099039092096633,pass
standpoint,prague_staromestske,10,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,specular,geometric_evidence_refused_insufficient_structural_mass,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,first_diffuse,atlas_interface,1068503,6.5165208268672204e-06,0.6539243746434316,0.012100787788244057,0.022658700201766267,0.0003129654724000865,0.600521024514143,pass
standpoint,prague_staromestske,10,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,first_diffuse,geometric_no_panorama_evidence,21098,9.756061056750006e-07,0.09790080159362277,0.002270400997049951,0.0042513211891811176,5.8719905927915995e-05,0.11267229511544184,pass
standpoint,prague_staromestske,10,first_diffuse,geometric_evidence_refused_host_compatibility,30753,2.472172098833999e-06,0.24807924914100826,0.005777049256113171,0.010817512829394074,0.0001494131606269899,0.2866953456799006,pass
standpoint,prague_staromestske,10,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,1859,9.524251404672413e-10,9.557462193735325e-05,2.2434476202997056e-06,4.200851046749368e-06,5.8022804513112806e-08,0.0001113346905145333,pass
standpoint,prague_staromestske,10,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,non_direct,atlas_interface,1081271,0.0007633533529597793,0.9428952900831066,1.68191753196854,3.149387113291403,0.043499822006787335,0.9426387422250687,pass
standpoint,prague_staromestske,10,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,non_direct,geometric_no_panorama_evidence,21386,1.9925914379777535e-05,0.024612521509788165,0.0434702463079834,0.08139794664827049,0.0011242810310534606,0.02436310789626626,pass
standpoint,prague_staromestske,10,non_direct,geometric_evidence_refused_host_compatibility,31361,2.6304217646690713e-05,0.03249101197003902,0.058875208026998804,0.11024370572768889,0.0015227031177857582,0.032996892527693486,pass
standpoint,prague_staromestske,10,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,10,non_direct,geometric_evidence_refused_insufficient_structural_mass,1859,9.524251404672413e-10,1.1764370662961118e-06,2.2434476202997056e-06,4.200851046749368e-06,5.8022804513112806e-08,1.257350971644841e-06,pass
standpoint,prague_staromestske,10,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,prague_staromestske,11,specular,atlas_interface,12352,0.0005705157706026811,0.9189876031676346,1.2795224708953277,2.3959031905019055,0.033092585504169984,0.920491095030592,pass
standpoint,prague_staromestske,11,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,specular,geometric_no_panorama_evidence,160,1.5032214173127532e-05,0.024213911665705138,0.034883037277143474,0.06531841543058137,0.0009021880584334439,0.025094928703176696,pass
standpoint,prague_staromestske,11,specular,geometric_evidence_refused_host_compatibility,704,3.5170283671357024e-05,0.05665234224765232,0.07543267337526557,0.14124752547833272,0.0019509326723526619,0.054266420243246655,pass
standpoint,prague_staromestske,11,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,specular,geometric_evidence_refused_insufficient_structural_mass,16,9.072683871742879e-08,0.00014614291900788098,0.00020510925976806847,0.00038406666632117393,5.3047882088559895e-06,0.00014755602298466272,pass
standpoint,prague_staromestske,11,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,first_diffuse,atlas_interface,1133933,7.716469534422736e-06,0.7294541504017329,0.013435540344087508,0.02515802161254086,0.0003474864863610616,0.6759139711068056,pass
standpoint,prague_staromestske,11,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,first_diffuse,geometric_no_panorama_evidence,18318,6.292526500444487e-07,0.05948458102226546,0.0014313295948987516,0.0026801617174242332,3.701880825171592e-05,0.07200720221695082,pass
standpoint,prague_staromestske,11,first_diffuse,geometric_evidence_refused_host_compatibility,29066,2.231965507418868e-06,0.2109924098938338,0.005009028580629233,0.009379395696933078,0.0001295496643222801,0.2519937652385155,pass
standpoint,prague_staromestske,11,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,1727,7.284157925980612e-10,6.885868216786438e-05,1.6908163274859866e-06,3.1660500895632885e-06,4.37299736127526e-08,8.506143772819704e-05,pass
standpoint,prague_staromestske,11,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,non_direct,atlas_interface,1146285,0.0005782322401371038,0.9158121142467238,1.2929580112394152,2.4210612121144464,0.03344007199053105,0.9170429557067539,pass
standpoint,prague_staromestske,11,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,non_direct,geometric_no_panorama_evidence,18478,1.566146682317198e-05,0.024804844918597437,0.036314366872042224,0.0679985771480056,0.0009392068666851598,0.025756315395760013,pass
standpoint,prague_staromestske,11,non_direct,geometric_evidence_refused_host_compatibility,29770,3.740224917877589e-05,0.05923819275430882,0.08044170195589481,0.1506269211752658,0.002080482336674942,0.05705405394642466,pass
standpoint,prague_staromestske,11,non_direct,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,11,non_direct,geometric_evidence_refused_insufficient_structural_mass,1743,9.145525451002685e-08,0.00014484808036981938,0.00020680007609555446,0.0003872327164107372,5.348518182468742e-06,0.00014667495106144833,pass
standpoint,prague_staromestske,11,non_direct,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,direct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
standpoint,prague_staromestske,12,specular,atlas_interface,14384,0.0009830099678508233,0.9543348723437927,2.1728278477722887,4.068615668192423,0.05619634900818263,0.9545332746801198,pass
standpoint,prague_staromestske,12,specular,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,specular,geometric_no_panorama_evidence,224,1.8793551344119734e-05,0.01824533016902103,0.04300650244184035,0.0805295872143871,0.001112287116220816,0.01889295447425185,pass
standpoint,prague_staromestske,12,specular,geometric_evidence_refused_host_compatibility,384,2.7770818710554744e-05,0.026960724301670336,0.05935232016668791,0.1111370972262442,0.0015350427793680125,0.026073747437771622,pass
standpoint,prague_staromestske,12,specular,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,specular,geometric_evidence_refused_insufficient_structural_mass,16,4.72867051611645e-07,0.0004590731855161288,0.0011382157269405984,0.0021313066035864208,2.9437936513624608e-05,0.000500023407856693,pass
standpoint,prague_staromestske,12,specular,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,first_diffuse,atlas_interface,1440182,9.285844694886565e-06,0.7948807499161902,0.016383194489019936,0.03067749792576108,0.00042372234704089897,0.7512405427868107,pass
standpoint,prague_staromestske,12,first_diffuse,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,first_diffuse,geometric_no_panorama_evidence,18205,6.495945321157583e-07,0.055606162475877845,0.0013955289091937086,0.0026131250072030767,3.60928868398215e-05,0.06399105473111447,pass
standpoint,prague_staromestske,12,first_diffuse,geometric_evidence_refused_host_compatibility,27684,1.7447782819534253e-06,0.14935535912638506,0.004025097307648836,0.007536986415508912,0.000104102022313659,0.18456817369740763,pass
standpoint,prague_staromestske,12,first_diffuse,geometric_evidence_refused_atlas_state,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,first_diffuse,geometric_evidence_refused_insufficient_structural_mass,1506,1.84259360131595e-09,0.00015772848154690008,4.366626845420989e-06,8.176499771320761e-06,1.1293507971437514e-07,0.00020022878466712017,pass
standpoint,prague_staromestske,12,first_diffuse,geometric_fallback_other,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,non_direct,atlas_interface,1454566,0.00099229581254571,0.9525467372646721,2.1892110422613085,4.0992931661181835,0.056620071355223525,0.9526041235653543,pass
standpoint,prague_staromestske,12,non_direct,nonblocking_woody_atlas,0,0.0,0.0,0.0,0.0,0.0,0.0,pass
standpoint,prague_staromestske,12,non_direct,geometric_no_panorama_evidence,18429,1.9443145876235492e-05,0.018664298420301997,0.04440203135103406,0.08314271222159018,0.0011483800030606375,0.019320913947146308,pass
standpoint,prague_staromestske,12,non_direct,geometric_evidence_refused_host_compatibility,28068,2.951559699250817e-05,0.028333270440297775,0.06337741747433674,0.11867408364175311,0.0016391448016816715,0.02757778398770283,pass
