record_type,site,look,component,metric,quantile,standpoint,stratum,estimate,sealed_16_estimate,change_from_sealed_16_db,bootstrap_95_low,bootstrap_95_high
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,2,nonshadowed,0.022304368904884478,0.022303891982781824,9.28638029669637e-05,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,3,nonshadowed,0.02274044864393512,0.022741466386081686,-0.00019436287941539294,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,4,nonshadowed,0.022458314323415964,0.022458210787168493,2.0021682818684695e-05,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,5,nonshadowed,0.023517649588052147,0.023517750597343484,-1.8653090088045404e-05,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,6,nonshadowed,0.02277382897826169,0.0227747793271381,-0.00018122673263700671,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,7,nonshadowed,0.023215273102930697,0.023215626975317687,-6.619937356908676e-05,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,8,nonshadowed,0.023066753487876082,0.023066669604525334,1.5793354974140688e-05,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,9,nonshadowed,0.022186559038985445,0.022185696265516988,0.00016888830822750308,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,10,nonshadowed,0.021890248572688415,0.021891259750127744,-0.00020060925218265034,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,11,nonshadowed,0.02196528980896287,0.021965470564783342,-3.5738628120828024e-05,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,12,nonshadowed,0.02074754870198001,0.020748778024441947,-0.00025731817920894286,,
pointwise,madrid_plazamayor,24,total,wbsar_m2_per_kg,,13,nonshadowed,0.01935703020857793,0.019357013578270448,3.7311786965937097e-06,,
route_quantile,madrid_plazamayor,32,direct,total_transfer_m_inv2,q10,,,0.0002554931585557747,,1.928654933106574e-15,0.0002554931585557747,0.0002554931585557747
route_quantile,madrid_plazamayor,32,direct,total_transfer_m_inv2,q50,,,0.00028316659535745144,,-1.446491199829931e-15,0.00028316659535745144,0.00028316659535745144
route_quantile,madrid_plazamayor,32,direct,total_transfer_m_inv2,q90,,,0.00031020685741767483,,-9.643274665532871e-16,0.00031020685741767483,0.00031020685741767483
route_quantile,madrid_plazamayor,32,direct,wbsar_m2_per_kg,q10,,,0.014272949471999532,,2.8929823996598604e-15,0.014272949471999532,0.014272949471999532
route_quantile,madrid_plazamayor,32,direct,wbsar_m2_per_kg,q50,,,0.015583763953744584,,0.0,0.015583763953744584,0.015583763953744584
route_quantile,madrid_plazamayor,32,direct,wbsar_m2_per_kg,q90,,,0.01645919217323669,,-2.8929823996598624e-15,0.01645919217323669,0.01645919217323669
route_quantile,madrid_plazamayor,32,all_specular,total_transfer_m_inv2,q10,,,0.0001062707060114459,,2.8929823996598604e-15,0.0001062707060114459,0.0001062707060114459
route_quantile,madrid_plazamayor,32,all_specular,total_transfer_m_inv2,q50,,,0.00011811003996117177,,0.0,0.00011811003996117177,0.00011811003996117177
route_quantile,madrid_plazamayor,32,all_specular,total_transfer_m_inv2,q90,,,0.00012742196471807638,,9.64327466553287e-16,0.00012742196471807638,0.00012742196471807638
route_quantile,madrid_plazamayor,32,all_specular,wbsar_m2_per_kg,q10,,,0.005980098858054445,,-1.446491199829931e-15,0.005980098858054445,0.005980098858054445
route_quantile,madrid_plazamayor,32,all_specular,wbsar_m2_per_kg,q50,,,0.006707108829277797,,1.928654933106574e-15,0.006707108829277797,0.006707108829277797
route_quantile,madrid_plazamayor,32,all_specular,wbsar_m2_per_kg,q90,,,0.007184914524957292,,-3.85730986621315e-15,0.007184914524957292,0.007184914524957292
route_quantile,madrid_plazamayor,32,first_diffuse,total_transfer_m_inv2,q10,,,1.0050078114399398e-06,,-0.030806932414651485,9.88356093940458e-07,1.0207244045026622e-06
route_quantile,madrid_plazamayor,32,first_diffuse,total_transfer_m_inv2,q50,,,1.2430704067453577e-06,,-0.02206603759173939,1.2329450395226169e-06,1.2583343492402798e-06
route_quantile,madrid_plazamayor,32,first_diffuse,total_transfer_m_inv2,q90,,,1.4419150238319647e-06,,-0.056922175843491254,1.42419676671458e-06,1.462605908867176e-06
route_quantile,madrid_plazamayor,32,first_diffuse,wbsar_m2_per_kg,q10,,,5.187385147276589e-05,,-0.03545206704066519,5.1038076959746696e-05,5.2889922269101686e-05
route_quantile,madrid_plazamayor,32,first_diffuse,wbsar_m2_per_kg,q50,,,6.373240231460908e-05,,-0.027307723160525092,6.299604681792008e-05,6.462191625797852e-05
route_quantile,madrid_plazamayor,32,first_diffuse,wbsar_m2_per_kg,q90,,,7.67621921861345e-05,,-0.06247667818087761,7.572642908188645e-05,7.790111024921018e-05
route_quantile,madrid_plazamayor,32,total,total_transfer_m_inv2,q10,,,0.0003775663122948871,,-0.00014215121498926207,0.00037754553257735544,0.0003775907968282312
route_quantile,madrid_plazamayor,32,total,total_transfer_m_inv2,q50,,,0.0004045315709272034,,-9.710269083974525e-05,0.0004045088983566151,0.00040456098635241765
route_quantile,madrid_plazamayor,32,total,total_transfer_m_inv2,q90,,,0.00042192914167579765,,-2.9463604542805417e-06,0.00042191201445622206,0.0004219475151969305
route_quantile,madrid_plazamayor,32,total,wbsar_m2_per_kg,q10,,,0.020912959731393264,,-6.943238983860787e-05,0.02091184832770274,0.020914264203438074
route_quantile,madrid_plazamayor,32,total,wbsar_m2_per_kg,q50,,,0.022380900969706557,,-2.9187520968859093e-05,0.02237983094016066,0.022382009997355855
route_quantile,madrid_plazamayor,32,total,wbsar_m2_per_kg,q90,,,0.023170158527474567,,-0.00014643017076943372,0.023169115234289498,0.023171204902282177
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,0,nonshadowed,0.0004062650978227358,0.00040626608400040225,-1.0542155877803842e-05,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,1,nonshadowed,0.0003931455382644945,0.0003931305598236524,0.0001654648849649113,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,2,nonshadowed,0.0004202887188300035,0.0004202834349884981,5.459955337896388e-05,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,3,nonshadowed,0.00042971987480527597,0.0004297489262432307,-0.0002935971424327065,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,4,nonshadowed,0.00041337529218493055,0.00041338665209738186,-0.00011934625987434839,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,5,nonshadowed,0.0004226321800382809,0.00042263485346634314,-2.74719114596714e-05,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,6,nonshadowed,0.000402798044031671,0.0004028151476731684,-0.00018440654151099018,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,7,nonshadowed,0.00041104440931761675,0.00041105913485727153,-0.00015558187678723116,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,8,nonshadowed,0.000412072051070462,0.0004120810096798794,-9.441631223465087e-05,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,9,nonshadowed,0.00039585981659167176,0.0003958351024943059,0.0002711447517458333,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,10,nonshadowed,0.00039043760803969963,0.0003904468994335784,-0.00010334949796856526,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,11,nonshadowed,0.00039219643282067365,0.0003921986009906501,-2.400892958295322e-05,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,12,nonshadowed,0.0003720500426899674,0.0003720637156985156,-0.00015960226772373753,,
pointwise,madrid_plazamayor,32,total,total_transfer_m_inv2,,13,nonshadowed,0.00034903288901689183,0.00034903187996847496,1.2555401128259085e-05,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,0,nonshadowed,0.022600861755180512,0.02260098444205501,-2.3575246181377506e-05,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,1,nonshadowed,0.021298064133975034,0.021297164869264338,0.00018337532668482944,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,2,nonshadowed,0.02230421509341668,0.022303891982781824,6.291464711796658e-05,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,3,nonshadowed,0.022739802721331852,0.022741466386081686,-0.00031772218985607264,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,4,nonshadowed,0.022457586845996434,0.022458210787168493,-0.00012065875364716232,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,5,nonshadowed,0.023517610391718877,0.023517750597343484,-2.5891383766693398e-05,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,6,nonshadowed,0.02277373582956113,0.0227747793271381,-0.00019899012649582143,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,7,nonshadowed,0.023214751023414894,0.023215626975317687,-0.0001638673188712533,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,8,nonshadowed,0.02306610937028047,0.023066669604525334,-0.00010548102522144589,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,9,nonshadowed,0.022187076888761766,0.022185696265516988,0.00027025448912284524,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,10,nonshadowed,0.021890725407327352,0.021891259750127744,-0.00010600804364265215,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,11,nonshadowed,0.02196530007603334,0.021965470564783342,-3.370863851147479e-05,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,12,nonshadowed,0.020747914987429648,0.020748778024441947,-0.00018064678651219805,,
pointwise,madrid_plazamayor,32,total,wbsar_m2_per_kg,,13,nonshadowed,0.01935707261247319,0.019357013578270448,1.3244909549631789e-05,,
route_quantile,madrid_plazamayor,48,direct,total_transfer_m_inv2,q10,,,0.00025549315855577455,,-9.643274665532871e-16,0.00025549315855577455,0.00025549315855577455
route_quantile,madrid_plazamayor,48,direct,total_transfer_m_inv2,q50,,,0.00028316659535745144,,-1.446491199829931e-15,0.00028316659535745144,0.00028316659535745144
route_quantile,madrid_plazamayor,48,direct,total_transfer_m_inv2,q90,,,0.00031020685741767467,,-2.8929823996598624e-15,0.00031020685741767467,0.00031020685741767467
route_quantile,madrid_plazamayor,48,direct,wbsar_m2_per_kg,q10,,,0.014272949471999535,,3.857309866213147e-15,0.014272949471999535,0.014272949471999535
route_quantile,madrid_plazamayor,48,direct,wbsar_m2_per_kg,q50,,,0.015583763953744592,,2.8929823996598604e-15,0.015583763953744592,0.015583763953744592
route_quantile,madrid_plazamayor,48,direct,wbsar_m2_per_kg,q90,,,0.016459192173236697,,-9.643274665532871e-16,0.016459192173236697,0.016459192173236697
route_quantile,madrid_plazamayor,48,all_specular,total_transfer_m_inv2,q10,,,0.00010627070601144592,,2.8929823996598604e-15,0.00010627070601144592,0.00010627070601144592
route_quantile,madrid_plazamayor,48,all_specular,total_transfer_m_inv2,q50,,,0.00011811003996117177,,0.0,0.00011811003996117177,0.00011811003996117177
route_quantile,madrid_plazamayor,48,all_specular,total_transfer_m_inv2,q90,,,0.00012742196471807638,,9.64327466553287e-16,0.00012742196471807638,0.00012742196471807638
route_quantile,madrid_plazamayor,48,all_specular,wbsar_m2_per_kg,q10,,,0.005980098858054446,,-4.821637332766436e-16,0.005980098858054446,0.005980098858054446
route_quantile,madrid_plazamayor,48,all_specular,wbsar_m2_per_kg,q50,,,0.006707108829277799,,2.8929823996598604e-15,0.006707108829277799,0.006707108829277799
route_quantile,madrid_plazamayor,48,all_specular,wbsar_m2_per_kg,q90,,,0.007184914524957292,,-3.85730986621315e-15,0.007184914524957292,0.007184914524957292
route_quantile,madrid_plazamayor,48,first_diffuse,total_transfer_m_inv2,q10,,,9.94396464909267e-07,,-0.07690558857665061,9.845905861134126e-07,1.009749117236795e-06
route_quantile,madrid_plazamayor,48,first_diffuse,total_transfer_m_inv2,q50,,,1.247964497102746e-06,,-0.005001008373292201,1.237478227389237e-06,1.2631308059417326e-06
route_quantile,madrid_plazamayor,48,first_diffuse,total_transfer_m_inv2,q90,,,1.4425647713312671e-06,,-0.05496562368581384,1.4247270928059918e-06,1.4613905196383904e-06
route_quantile,madrid_plazamayor,48,first_diffuse,wbsar_m2_per_kg,q10,,,5.162304936307253e-05,,-0.05650046261924661,5.099637266691373e-05,5.244042553161331e-05
route_quantile,madrid_plazamayor,48,first_diffuse,wbsar_m2_per_kg,q50,,,6.403222480152982e-05,,-0.006924696405756665,6.324468635106858e-05,6.492767713996611e-05
route_quantile,madrid_plazamayor,48,first_diffuse,wbsar_m2_per_kg,q90,,,7.678842484541961e-05,,-0.060992776715126,7.572238667433738e-05,7.790645192814066e-05
route_quantile,madrid_plazamayor,48,total,total_transfer_m_inv2,q10,,,0.00037756571250164596,,-0.00014905032365786848,0.000377547507971712,0.00037758709925186056
route_quantile,madrid_plazamayor,48,total,total_transfer_m_inv2,q50,,,0.0004045293851476395,,-0.00012056871020721235,0.000404512981732391,0.00040454819502826547
route_quantile,madrid_plazamayor,48,total,total_transfer_m_inv2,q90,,,0.0004219228945611722,,-6.72488043237131e-05,0.0004219084340580392,0.00042193832114702993
route_quantile,madrid_plazamayor,48,total,wbsar_m2_per_kg,q10,,,0.020913027330766467,,-5.539421079032514e-05,0.02091201137545922,0.020914147599377163
route_quantile,madrid_plazamayor,48,total,wbsar_m2_per_kg,q50,,,0.02238082966161574,,-4.3024658148352454e-05,0.022379979096807202,0.0223818249607583
route_quantile,madrid_plazamayor,48,total,wbsar_m2_per_kg,q90,,,0.02317046687468877,,-8.863488100888318e-05,0.02316948548555818,0.023171468731757596
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,0,nonshadowed,0.0004062613895827575,0.00040626608400040225,-5.018315675900366e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,1,nonshadowed,0.00039313817997120706,0.0003931305598236524,8.417956525297485e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,2,nonshadowed,0.0004202809850555641,0.0004202834349884981,-2.531614065232509e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,3,nonshadowed,0.0004297077765034991,0.0004297489262432307,-0.0004158698129580103,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,4,nonshadowed,0.0004133798951659133,0.00041338665209738186,-7.098734367451401e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,5,nonshadowed,0.00042262657006357567,0.00042263485346634314,-8.512008269334045e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,6,nonshadowed,0.0004027973807125215,0.0004028151476731684,-0.00019155841545436588,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,7,nonshadowed,0.00041105052251480577,0.00041105913485727153,-9.09925525322911e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,8,nonshadowed,0.00041207600716301756,0.0004120810096798794,-5.2722125137945634e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,9,nonshadowed,0.000395866026197572,0.0003958351024943059,0.0003392692825254874,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,10,nonshadowed,0.0003904246070442852,0.0003904468994335784,-0.00024796555081888383,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,11,nonshadowed,0.00039219139732153875,0.0003921986009906501,-7.976934309075068e-05,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,12,nonshadowed,0.00037205475769765773,0.0003720637156985156,-0.00010456427251096114,,
pointwise,madrid_plazamayor,48,total,total_transfer_m_inv2,,13,nonshadowed,0.0003490379621899163,0.00034903187996847496,7.5679396249987e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,0,nonshadowed,0.022600665012143865,0.02260098444205501,-6.138123251836968e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,1,nonshadowed,0.02129761595986802,0.021297164869264338,9.198599274901225e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,2,nonshadowed,0.022303768887439915,0.022303891982781824,-2.3968810153566254e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,3,nonshadowed,0.02273905881214093,0.022741466386081686,-0.0004597994740227619,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,4,nonshadowed,0.02245789043579156,0.022458210787168493,-6.194964900591479e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,5,nonshadowed,0.023517280441716443,0.023517750597343484,-8.682294449717397e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,6,nonshadowed,0.02277369682549035,0.0227747793271381,-0.00020642819785317792,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,7,nonshadowed,0.023215107316867118,0.023215626975317687,-9.721353797489103e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,8,nonshadowed,0.023066305842939287,0.023066669604525334,-6.848881868965125e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,9,nonshadowed,0.02218743698008095,0.022185696265516988,0.00034073894484790677,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,10,nonshadowed,0.02188997748618768,0.021891259750127744,-0.0002543921500744964,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,11,nonshadowed,0.02196502332842867,0.021965470564783342,-8.842708730736438e-05,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,12,nonshadowed,0.02074820363258009,0.020748778024441947,-0.00012022812556958999,,
pointwise,madrid_plazamayor,48,total,wbsar_m2_per_kg,,13,nonshadowed,0.019357383612296587,0.019357013578270448,8.302014099967868e-05,,
route_quantile,madrid_plazamayor,64,direct,total_transfer_m_inv2,q10,,,0.00025549315855577455,,-9.643274665532871e-16,0.00025549315855577455,0.00025549315855577455
route_quantile,madrid_plazamayor,64,direct,total_transfer_m_inv2,q50,,,0.00028316659535745155,,0.0,0.00028316659535745155,0.00028316659535745155
route_quantile,madrid_plazamayor,64,direct,total_transfer_m_inv2,q90,,,0.0003102068574176746,,-3.85730986621315e-15,0.0003102068574176746,0.0003102068574176746
route_quantile,madrid_plazamayor,64,direct,wbsar_m2_per_kg,q10,,,0.014272949471999535,,3.857309866213147e-15,0.014272949471999535,0.014272949471999535
route_quantile,madrid_plazamayor,64,direct,wbsar_m2_per_kg,q50,,,0.015583763953744598,,3.857309866213147e-15,0.015583763953744598,0.015583763953744598
route_quantile,madrid_plazamayor,64,direct,wbsar_m2_per_kg,q90,,,0.016459192173236697,,-9.643274665532871e-16,0.016459192173236697,0.016459192173236697
route_quantile,madrid_plazamayor,64,all_specular,total_transfer_m_inv2,q10,,,0.00010627070601144593,,3.857309866213147e-15,0.00010627070601144593,0.00010627070601144593
route_quantile,madrid_plazamayor,64,all_specular,total_transfer_m_inv2,q50,,,0.00011811003996117177,,0.0,0.00011811003996117177,0.00011811003996117177
route_quantile,madrid_plazamayor,64,all_specular,total_transfer_m_inv2,q90,,,0.0001274219647180764,,1.928654933106574e-15,0.0001274219647180764,0.0001274219647180764
route_quantile,madrid_plazamayor,64,all_specular,wbsar_m2_per_kg,q10,,,0.00598009885805445,,2.8929823996598604e-15,0.00598009885805445,0.00598009885805445
route_quantile,madrid_plazamayor,64,all_specular,wbsar_m2_per_kg,q50,,,0.0067071088292778,,2.8929823996598604e-15,0.0067071088292778,0.0067071088292778
route_quantile,madrid_plazamayor,64,all_specular,wbsar_m2_per_kg,q90,,,0.007184914524957292,,-3.85730986621315e-15,0.007184914524957292,0.007184914524957292
route_quantile,madrid_plazamayor,64,first_diffuse,total_transfer_m_inv2,q10,,,9.981945360077875e-07,,-0.06034942309318496,9.863606356762478e-07,1.008464115087819e-06
route_quantile,madrid_plazamayor,64,first_diffuse,total_transfer_m_inv2,q50,,,1.247593943255601e-06,,-0.0062907356715454325,1.237051713296698e-06,1.2619192944480286e-06
route_quantile,madrid_plazamayor,64,first_diffuse,total_transfer_m_inv2,q90,,,1.4374262467297633e-06,,-0.07046313901586393,1.4233610651737884e-06,1.4567826781162917e-06
route_quantile,madrid_plazamayor,64,first_diffuse,wbsar_m2_per_kg,q10,,,5.146251784370487e-05,,-0.07002670325198446,5.1040585645264684e-05,5.225251027988442e-05
route_quantile,madrid_plazamayor,64,first_diffuse,wbsar_m2_per_kg,q50,,,6.401428755005887e-05,,-0.008141449481219636,6.324482653643925e-05,6.488167346719266e-05
route_quantile,madrid_plazamayor,64,first_diffuse,wbsar_m2_per_kg,q90,,,7.649220543234493e-05,,-0.07777853972366322,7.56209158292714e-05,7.764554575095568e-05
route_quantile,madrid_plazamayor,64,total,total_transfer_m_inv2,q10,,,0.00037756768885713663,,-0.00012631737919157265,0.0003775524331296192,0.00037758468670336906
route_quantile,madrid_plazamayor,64,total,total_transfer_m_inv2,q50,,,0.0004045279389021355,,-0.0001360953341730175,0.0004045133265713397,0.0004045429881224704
route_quantile,madrid_plazamayor,64,total,total_transfer_m_inv2,q90,,,0.00042192063685409723,,-9.04879402038859e-05,0.000421909049135255,0.00042193215360785996
route_quantile,madrid_plazamayor,64,total,wbsar_m2_per_kg,q10,,,0.020912997730475873,,-6.154121751581767e-05,0.020912133446803,0.020913953922921395
route_quantile,madrid_plazamayor,64,total,wbsar_m2_per_kg,q50,,,0.02238111794268595,,1.2915212537289181e-05,0.022380286339798935,0.022382041023945396
route_quantile,madrid_plazamayor,64,total,wbsar_m2_per_kg,q90,,,0.023170345268216663,,-0.00011142818883337689,0.023169437424637857,0.023171386714994906
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,0,nonshadowed,0.00040626239575967417,0.00040626608400040225,-3.94271126745156e-05,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,1,nonshadowed,0.0003931382648442389,0.0003931305598236524,8.511714616706546e-05,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,2,nonshadowed,0.00042028699122218134,0.0004202834349884981,3.6747727896339475e-05,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,3,nonshadowed,0.0004296977375414325,0.0004297489262432307,-0.000517332178710275,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,4,nonshadowed,0.00041338341136648636,0.00041338665209738186,-3.4046504764892426e-05,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,5,nonshadowed,0.00042262077069634687,0.00042263485346634314,-0.00014471525831998496,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,6,nonshadowed,0.0004027934820445969,0.0004028151476731684,-0.00023359389635928176,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,7,nonshadowed,0.0004110474841776893,0.00041105913485727153,-0.0001230941519305226,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,8,nonshadowed,0.0004120748469585618,0.0004120810096798794,-6.494975046908797e-05,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,9,nonshadowed,0.00039586533116569536,0.0003958351024943059,0.00033164425906378407,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,10,nonshadowed,0.000390433506460933,0.0003904468994335784,-0.00014897272547357958,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,11,nonshadowed,0.0003921832922530222,0.0003921986009906501,-0.00016952202325997855,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,12,nonshadowed,0.0003720537670269382,0.0003720637156985156,-0.000116128253102533,,
pointwise,madrid_plazamayor,64,total,total_transfer_m_inv2,,13,nonshadowed,0.0003490382117529417,0.00034903187996847496,7.878461166560025e-05,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,0,nonshadowed,0.02260070719718084,0.02260098444205501,-5.327496145580114e-05,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,1,nonshadowed,0.02129762125541622,0.021297164869264338,9.306584463503618e-05,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,2,nonshadowed,0.022304125362825222,0.022303891982781824,4.544280201947462e-05,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,3,nonshadowed,0.022738434758380208,0.022741466386081686,-0.0005789894660081882,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,4,nonshadowed,0.02245811052254668,0.022458210787168493,-1.938910877549335e-05,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,5,nonshadowed,0.023516940404024467,0.023517750597343484,-0.00014961828398066853,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,6,nonshadowed,0.022773468650293123,0.0227747793271381,-0.00024994143430964727,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,7,nonshadowed,0.02321495159788875,0.023215626975317687,-0.00012634462012928808,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,8,nonshadowed,0.023066263832315123,0.023066669604525334,-7.639862401100726e-05,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,9,nonshadowed,0.02218739118167094,0.022185696265516988,0.00033177440455741704,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,10,nonshadowed,0.021890452469133303,0.021891259750127744,-0.00016015713570788912,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,11,nonshadowed,0.021964565819722594,0.021965470564783342,-0.000178887075816864,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,12,nonshadowed,0.02074815907693001,0.020748778024441947,-0.0001295543757291992,,
pointwise,madrid_plazamayor,64,total,wbsar_m2_per_kg,,13,nonshadowed,0.019357392293443725,0.019357013578270448,8.496780785772803e-05,,
route_quantile,mexico_zocalo,16,direct,total_transfer_m_inv2,q10,,,0.0,,,0.0,0.0
route_quantile,mexico_zocalo,16,direct,total_transfer_m_inv2,q50,,,0.0018464870451024218,,0.0,0.0018464870451024218,0.0018464870451024218
route_quantile,mexico_zocalo,16,direct,total_transfer_m_inv2,q90,,,0.004981197497570895,,0.0,0.004981197497570895,0.004981197497570895
route_quantile,mexico_zocalo,16,direct,wbsar_m2_per_kg,q10,,,0.0,,,0.0,0.0
route_quantile,mexico_zocalo,16,direct,wbsar_m2_per_kg,q50,,,0.10610924193495365,,0.0,0.10610924193495365,0.10610924193495365
route_quantile,mexico_zocalo,16,direct,wbsar_m2_per_kg,q90,,,0.25694646632840945,,0.0,0.25694646632840945,0.25694646632840945
route_quantile,mexico_zocalo,16,all_specular,total_transfer_m_inv2,q10,,,0.0,,,0.0,0.0
route_quantile,mexico_zocalo,16,all_specular,total_transfer_m_inv2,q50,,,0.0003590376025095653,,0.0,0.0003590376025095653,0.0003590376025095653
route_quantile,mexico_zocalo,16,all_specular,total_transfer_m_inv2,q90,,,0.0004554632817906175,,0.0,0.0004554632817906175,0.0004554632817906175
route_quantile,mexico_zocalo,16,all_specular,wbsar_m2_per_kg,q10,,,0.0,,,0.0,0.0
route_quantile,mexico_zocalo,16,all_specular,wbsar_m2_per_kg,q50,,,0.02040715197300342,,0.0,0.02040715197300342,0.02040715197300342
route_quantile,mexico_zocalo,16,all_specular,wbsar_m2_per_kg,q90,,,0.02508157339705426,,0.0,0.02508157339705426,0.02508157339705426
route_quantile,mexico_zocalo,16,first_diffuse,total_transfer_m_inv2,q10,,,1.888058804167376e-08,,0.0,1.765292184762715e-08,2.01779560275484e-08
route_quantile,mexico_zocalo,16,first_diffuse,total_transfer_m_inv2,q50,,,2.919286311022231e-05,,0.0,2.8948982788966485e-05,2.945034861816274e-05
